PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
5	0.961862995803682	0.0152711804240499	0.0124643327727849	0.0180777874150777	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
6	0.962353455054623	0.0221463171505752	0.0193401375656811	0.0249521478189869	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
7	0.962503813047286	0.0122620481056985	0.00945499156411843	0.0150689113922798	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
8	0.962700721247842	-0.0140323902308239	-0.0168391088888579	-0.0112254504267562	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
9	0.962762797996326	-0.00787887910038494	-0.0106860247585574	-0.00507160925682381	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
10	0.964651690682715	0.0434613875358935	0.0406589664242942	0.0462631248688887	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
11	0.964822329737851	-0.0130628882056199	-0.0158696882468054	-0.0102558822920371	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
12	0.964889352556939	-0.0081867342791437	-0.0109938636265864	-0.00537947589459599	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
13	0.965252205908923	0.0190487371604486	0.016242223724577	0.0218549504440716	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
14	0.965252356292074	-0.000387795416919622	-0.00319517396097174	0.00241958923986839	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
15	0.965253789117549	0.00119700832714622	-0.00161037910707349	0.0040043768932049	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
16	0.965253810238122	-0.000145328418549996	-0.00295270923647278	0.00266205469015374	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
17	0.965255288295358	-0.00121575450922657	-0.0040231228005627	0.0015916329457614	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
18	0.965255432207464	-0.000379360510163363	-0.00318673913886039	0.00242802409831196	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
19	0.9652627832267	-0.00271127781644206	-0.00551861783357708	9.61049376752512e-05	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
20	0.965275852225326	0.0036150993375416	0.00080772551251378	0.00642241617927096	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
21	0.965276129429462	-0.000526498157075542	-0.00333387525194202	0.00228088723686728	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
22	0.96527631126899	-0.000426429482296218	-0.0032338076335476	0.00238095539067131	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
23	0.965278727282021	0.00155434934683987	-0.00125303814358873	0.00436171233644899	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
24	0.965287259608789	-0.00292101372214921	-0.00572834876999556	-0.000113632631376721	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
25	0.965290230885333	-0.00172373658920026	-0.00453109668498126	0.00108365067739382	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
26	0.965293327342328	-0.00175967688223914	-0.00456703634329597	0.00104771031614482	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
27	0.96529421140366	-0.000940245269536506	-0.00374761739982762	0.00186714168162802	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
28	0.965296661906196	0.00156541102388983	-0.0012419764568382	0.00437277382943677	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
29	0.965298183593526	0.0012335676582039	-0.00157381981469036	0.00404093568666271	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
30	0.965298362971656	0.000423531332995872	-0.00238385352404562	0.0032309095140041	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
31	0.965299237610845	-0.000935220857537394	-0.00374259305388184	0.00187216608048194	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
32	0.965299334564772	0.000311373215679555	-0.00249601098879808	0.00311875251204779	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
33	0.965300055619081	-0.000849151774621066	-0.00365652508046064	0.00195823491620796	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
34	0.965302024829328	0.00140328760385874	-0.00140409995028911	0.00421065303832565	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
35	0.965302369073015	-0.000586723671246333	-0.00339410010323462	0.0022206620091394	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
36	0.96530274525912	0.000613340647062128	-0.00219404515342933	0.00342071677959885	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
37	0.965303295302736	0.000741648564682964	-0.0020657377589764	0.00354902319789993	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
38	0.965303333396318	0.000195178076840795	-0.0026122053770952	0.00300255845422633	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
39	0.965306949947277	-0.0019017234380167	-0.00470908031948209	0.000905663419802984	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
40	0.965307622705625	0.000820218024431481	-0.00198716857395839	0.00362759169390752	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-odd
1	0.751816756988554	0.867073674487096	0.866375229151797	0.867768727758268	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
2	0.945496771310525	0.440090929352028	0.437824480948201	0.442351784257388	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
3	0.976659174486248	0.176528800455555	0.173807554638021	0.179247350398539	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
4	0.977943938763573	-0.0358435965341681	-0.0386470896288958	-0.0330395391703191	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
5	0.978257487610345	0.0177073098829217	0.0149006685901856	0.0205136721466084	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
6	0.978725738178492	0.0216391010989226	0.0188328631581283	0.024444998106877	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
7	0.978903278843514	0.0133244317945532	0.0105174431955291	0.0161312104006771	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
8	0.979158228526375	-0.0159671353215364	-0.0187736757981921	-0.0131603432224843	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
9	0.979188164293235	-0.00547135798022683	-0.0082786128417495	-0.00266401687743197	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
10	0.981113064843444	0.0438736827519595	0.0410713594964336	0.0466753157671367	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
11	0.981327539335241	-0.0146449472188513	-0.0174516117365631	-0.0118380519054564	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
12	0.981414687379336	-0.00933529954396952	-0.0121423633425266	-0.00652808860789186	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
13	0.98176404632272	0.0186911744397931	0.015884625935407	0.0214974284220952	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
14	0.98176416771865	-0.00034842181425206	-0.00315580075000134	0.00245896261359562	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
15	0.981765640544823	0.00121360198768192	-0.00159378546502161	0.00402097031066321	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
16	0.981767226423056	-0.00125931566767323	-0.00406668331300739	0.00154807182795489	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
17	0.98176818144722	-0.000977254044230815	-0.00378462568361967	0.0018301329993913	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
18	0.981769523727604	0.00115856522690951	-0.00164882215854826	0.00396593435017416	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
19	0.981778667940741	-0.00302394166471358	-0.00583127418353657	-0.000216561480576152	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
20	0.981787818768956	0.00302502568349777	0.0002176455092254	0.00583235817536901	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
21	0.981787958728606	-0.000374108166608841	-0.0031814868478117	0.00243327641158078	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
22	0.981788140763332	-0.000426658375638575	-0.00323403652453777	0.00238072649858477	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
23	0.981788468395369	0.000572387941810044	-0.00223499767223936	0.00337976453343283	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
24	0.981797856299864	-0.0030639677509843	-0.00587129927027076	-0.000256587935478241	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
25	0.981800770112247	-0.00170698669262642	-0.00451434708174165	0.00110040060327914	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
26	0.981801318404844	-0.000740469548010167	-0.00354784419542511	0.00206691677126262	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
27	0.98180254754056	-0.00110866371277408	-0.00391603354695022	0.00169872359701125	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
28	0.981803889146713	0.00115828023744078	-0.00164910714762453	0.00396564936480516	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
29	0.981804405603358	0.000718649788304324	-0.00208873644837831	0.00352602469706881	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
30	0.981804415863865	0.000101294933561526	-0.00270608785858404	0.00290867612901658	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
31	0.981804938742204	-0.000723102694612702	-0.00353047755025891	0.00208428355914177	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
32	0.981805044920822	-0.000325851604795043	-0.00313323076115275	0.00248153268789177	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
33	0.981808484251045	-0.0018545458431481	-0.00466190359393192	0.000952841140347475	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
34	0.981808602231271	0.000343484649692182	-0.00246389974883387	0.00315086363394328	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
35	0.981808804407117	-0.000449640527135719	-0.00325701843836556	0.00235774447168083	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
36	0.981809636737553	0.000912321934655557	-0.00189506494165905	0.00371969443024522	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
37	0.981809988457856	-0.000593060845099309	-0.00340043720615266	0.00221432486424291	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
38	0.981812644722813	0.00162980754011279	-0.00117757987050063	0.0044371692604843	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
39	0.981813639930899	-0.000997601387211081	-0.00380497275342667	0.00180978570396768	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
40	0.9818156803953	0.00142844768998494	-0.00137893986244313	0.00423581272614135	hgdp-all	ALL	CENTRALSOUTHASIA-OCEANIA	chr-all	test-all
1	0.0184505553492333	-0.135832821325456	-0.138840406211894	-0.13282273079144	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
2	0.0185253133242167	0.00864626921833583	0.0055810217022949	0.011711354254607	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
3	0.0223642573773151	0.0619592125323199	0.058905004892955	0.0650122602238107	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
4	0.0230476996377018	-0.0261427284913434	-0.0292057834408402	-0.0230791825695274	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
5	0.0230727188463043	0.00500191992703177	0.00193655418320359	0.00806719167063821	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
6	0.0240438543515473	0.0311630472105328	0.028100336116356	0.0342251732170117	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
7	0.0240553602111412	-0.00339202895975695	-0.00645735725348401	-0.000326636919351032	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
8	0.0244137769390426	0.018931897611939	0.015867423021293	0.0219960165373055	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
9	0.0248826298947991	0.021653012491765	0.0185888508908449	0.0247167673519501	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
10	0.0254091915186952	0.0229469310329995	0.0198829341900307	0.0260104968545235	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
11	0.0256976943645095	-0.016985371425359	-0.0200497229355869	-0.0139207007960704	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
12	0.0258951975157808	0.0140535823215472	0.0109886602739453	0.0171182403081461	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
13	0.0259908242125563	0.00977889116105869	0.00671369697522218	0.0128439015868498	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
14	0.0260541273298801	0.0079563255281566	0.00489104938060161	0.0110214521595774	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
15	0.0260541273913608	7.84112391635299e-06	-0.00305755438632271	0.00307323648679483	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
16	0.0262208428951047	-0.0129118358644461	-0.0159765989492804	-0.0098468301640821	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
17	0.0263930201084658	0.0131216317199088	0.0100566407913236	0.0161863760922124	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
18	0.0264800329645381	0.00932806776993887	0.0062628514145201	0.0123931088354505	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
19	0.0267293353127365	0.0157893107895421	0.0127245312262298	0.0188537936936013	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
20	0.0267300542255098	0.000847887618451467	-0.00221751358185935	0.00391327288416874	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
21	0.0270104126972945	0.0167439083684755	0.0136792150406991	0.0198082871112066	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
22	0.0273890599307498	0.0194588591561651	0.0163944416330745	0.0225229111215782	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
23	0.0273894526649521	0.000626684922757246	-0.00243871519885237	0.00369207326689475	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
24	0.0273910817435771	0.00127635409981528	-0.00178904833663731	0.00434173254940352	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
25	0.0273995991710213	0.00291846346541994	-0.000146933285828414	0.00598380536958076	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
26	0.0274451665386624	-0.00675036029515828	-0.00981555262335077	-0.00368504111121137	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
27	0.0274752785396245	0.00548743997625419	0.00242208528182362	0.00855269154669335	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
28	0.0284487066390488	0.0311998090466317	0.0281371046356016	0.0342619276811029	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
29	0.028449192581424	0.000697095299018571	-0.00236830519849551	0.00376248269581907	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
30	0.0294038851710414	-0.0308981000079971	-0.0339602789005019	-0.0278353409926428	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
31	0.0294040938874847	0.000456855450289868	-0.00260854363957304	0.00352224595433378	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
32	0.0305647367984486	-0.0340682100460529	-0.0371297279311657	-0.0310060526500033	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
33	0.0308512660473581	-0.0169271747941423	-0.0199915329005471	-0.0138624986614402	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
34	0.031026666008778	-0.0132438650729378	-0.0163085984183671	-0.0101788828752565	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
35	0.0312989700175316	0.0165016361248027	0.0134369203817745	0.0195660418321058	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
36	0.0313340280861134	0.0059209863753739	0.00285564276901301	0.00898621871077226	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
37	0.0314102827405331	0.00873239076622344	0.00566714702897589	0.0117974704055599	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
38	0.0316424188781838	0.0152360151932316	0.012171188204666	0.0183005559132857	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
39	0.0316497556662321	0.00270865107197462	-0.000356747326876583	0.00577399856671152	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
40	0.0319465108873597	0.0172265851785628	0.0141619375812777	0.0202909091275647	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-even
1	0.0211130015363123	-0.145303136705001	-0.148302476502528	-0.142301123835548	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
2	0.0212024989861575	0.00946030896146984	0.00639509897995773	0.0125253411684846	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
3	0.0251745744595421	0.0630244034857336	0.0599705940510433	0.0660770331886316	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
4	0.0259076304499111	-0.0270750065987848	-0.0301379007223283	-0.0240116040195604	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
5	0.0259220748460929	-0.00380057898047629	-0.00686589442764841	-0.000735192108921115	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
6	0.026954413869265	0.0321300330501446	0.0290675005080514	0.0351919623862909	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
7	0.0270794716024091	0.0111829213463456	0.0081178041885434	0.0142478283664527	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
8	0.0271927967757627	0.0106454302258028	0.00758028215225839	0.0137103782592726	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
9	0.0272127466136673	0.0044665239642954	0.0014011477115893	0.00753181627795857	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
10	0.0273544935288925	-0.0119057508865389	-0.0149705999587486	-0.00884067809771581	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
11	0.0274092832112937	0.00740200538298008	0.00433670834646408	0.010467163319022	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
12	0.0275448987057692	0.0116454074289808	0.00858031829053788	0.0147102777414873	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
13	0.0276611688073907	0.0107828618941523	0.00771772155693321	0.013847799609392	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
14	0.0279130010221693	0.0158692219228826	0.0128044493642146	0.0189336963216326	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
15	0.0279772693775365	-0.00801675445311646	-0.0110818775580141	-0.0049514806966431	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
16	0.0283303905820247	-0.018791519744447	-0.0218556562202371	-0.0157270302387248	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
17	0.0283384776285608	0.00284377343795385	-0.000221623930753491	0.00590911736321068	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
18	0.0285926307860388	0.0159421812162616	0.0128774150870655	0.0190066478154347	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
19	0.0288421209028492	-0.0157952564717627	-0.0188597387443435	-0.0127304774282735	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
20	0.0289695229370697	0.0112872515391103	0.00822214058751769	0.0143521503930418	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
21	0.0296300408552548	0.0257005429197913	0.0226369308731341	0.028763672287503	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
22	0.0304046308220745	0.0278314554551139	0.0247681731006038	0.0308942151699192	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
23	0.0304051851130127	0.000744507079046829	-0.00232089365446387	0.00380989382082161	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
24	0.0304998088154193	0.00972747157683869	0.00666227479944557	0.0127924855602542	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
25	0.0305093634253645	0.00309105330285645	2.56581092275163e-05	0.00615639040595343	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
26	0.0306800632403054	0.0130652143969944	0.0100002194695229	0.0161299638279066	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
27	0.0310485831966373	0.0191968735629809	0.0161324274551987	0.0222609590311411	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
28	0.031128046526601	0.00891422035082501	0.00584898474115596	0.0119792884462035	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
29	0.0311670557246873	-0.00624573450134717	-0.00931095167390936	-0.00318039995541174	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
30	0.0311726525795312	-0.00236576745752106	-0.00543112350769127	0.000699633052974009	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
31	0.0313064503328314	0.011567098259224	0.00850200428425098	0.0146319748793533	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
32	0.0313076356255674	-0.00108871171744453	-0.00415409329060359	0.00197669031617441	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
33	0.031308489429533	-0.000924014932717943	-0.00398939906960738	0.00214138656944499	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
34	0.031323532647535	-0.00387855887262679	-0.00694387175148386	-0.000813173103952093	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
35	0.031927054973306	-0.0245666920488013	-0.0276300067629711	-0.0215029159240951	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
36	0.0319397395901868	0.00356154739862686	0.000496157378703185	0.00662687048617665	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
37	0.0322422590939065	0.017393087454017	0.0143284559631276	0.0204573921703091	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
38	0.0322455095796303	0.00180291113547705	-0.00126249127859939	0.00486827966701673	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
39	0.0326401977042245	-0.019866758792195	-0.0229307577579081	-0.0168023866119165	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
40	0.0326923100131698	0.00721888569817807	0.00415358217496785	0.0102840535617853	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-odd
1	0.038413499321083	-0.195993620613231	-0.198939493609991	-0.193044205739601	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
2	0.0385729429503063	0.0126270987033412	0.00956207338625375	0.0156918867534316	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
3	0.0461539081099235	0.0870687377170309	0.0840257687673181	0.0901100827626612	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
4	0.0475290811800389	-0.0370833258366358	-0.0401441578839153	-0.0340217978297233	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
5	0.0475295155989307	0.000659103816695893	-0.00240629648176604	0.00372449172842852	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
6	0.0494744309327241	0.0441011943188729	0.0410413471633421	0.0471602142794447	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
7	0.0495071512954642	0.00572017137298001	0.00265482248744924	0.00878541276114089	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
8	0.049924639043027	0.0204325176431471	0.0173682100424621	0.0234964414097431	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
9	0.0502430727775406	0.0178447114507637	0.0147801245030413	0.0209089631442887	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
10	0.0502918864469316	0.00698667862039299	0.00392136716730271	0.0100518587771567	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
11	0.0503301097149503	-0.00618249677890212	-0.00924771695479109	-0.00311716041794763	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
12	0.0506487311294582	0.017849970797191	0.014785384375559	0.0209142218658796	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
13	0.0508543920725889	0.0143408844619833	0.0112759847229572	0.0174055147439167	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
14	0.0511350687194382	0.0167534067285525	0.0136887142869048	0.0198177844067996	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
15	0.0511680147239806	-0.00573986075821029	-0.00880510126970279	-0.00267451237935585	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
16	0.0516608119695328	-0.0221990372714268	-0.0252627136101321	-0.0191349439451803	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
17	0.0517798849065534	0.0109120549151467	0.00784692195608182	0.0139769828251262	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
18	0.0520943581768945	0.0177333935833572	0.0146687955403372	0.0207976584622237	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
19	0.0520947695313649	-0.000641369724859999	-0.00370675787392914	0.00242403047765679	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
20	0.0521698061555713	0.00866236895009279	0.00559712213701098	0.0117274529809058	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
21	0.053054390280546	0.0297419587447216	0.0266789956550753	0.0328043633792964	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
22	0.0541503426761628	0.0331051704517735	0.0300428237739547	0.0361668956560927	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
23	0.0541512592341864	0.000957370184937632	-0.00210803143828782	0.00402275381603605	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
24	0.0542126359612701	0.0078343303743792	0.00476904946788379	0.010899464057003	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
25	0.0542301830583919	0.00418892578000833	0.00112354477037812	0.00725422806728787	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
26	0.0542532027764467	0.00479788734617231	0.00173251739028941	0.0078631671360024	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
27	0.0545583498066338	0.0174684579051649	0.0144038337610354	0.0205327538595287	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
28	0.0553139712909234	0.0274885696839362	0.0244252323987552	0.0305513907585765	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
29	0.0553300075526056	-0.00400453047576816	-0.0070698391269212	-0.000939146567485921	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
30	0.0558403884999304	-0.0225916123861171	-0.0256552311410117	-0.0195275692770012	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
31	0.0559143221223887	0.00859846689884957	0.0055332173049907	0.0116635549111016	hgdp-all	WBS	AFRICA-AMERICA	chr-even	test-all
