q	pval	rep	L	contrast	phenotype	covar	pc
-1.301855813358	0.192965679935574	B2	1e+05	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.143665658274406	0.885764490545754	B2	1e+05	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-3.59023493833546	0.000330380044325325	B2	316228	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.337415961530758	0.735803353873602	B2	316228	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-9.86004191066843	6.20234969935762e-23	B2	316228	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.869054232222156	0.384817468382387	B2	316228	Long	BMI_Normalized_21001	FGr-LOCO	40.
12.9657900882932	1.91249574114514e-38	B2	316228	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.837594537470615	0.402258461798186	B2	316228	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
6.14701366853619	7.89553276425687e-10	B2	316228	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.362860243042354	0.716709286910628	B2	316228	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
23.6524530835489	1.11366928833656e-123	B2	316228	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.51637592597163	0.129424322853492	B2	316228	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
6.41783606204336	1.38224985457522e-10	B2	316228	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.06997721201804	0.28462956616042	B2	316228	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-22.5842310488429	6.19272438613825e-113	B2	316228	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.444632075350603	0.656585663658128	B2	316228	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-0.886835890340222	0.375167261579706	B2	316228	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.124672092409787	0.900783152019504	B2	316228	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-3.78335677467925	0.00015472737634674	B2	1e+06	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.288659486951335	0.772841968204474	B2	1e+06	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-9.80067532568766	1.11835413600185e-22	B2	1e+06	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.846978831967569	0.397006920336196	B2	1e+06	Long	BMI_Normalized_21001	FGr-LOCO	40.
12.9266851413434	3.1824665736151e-38	B2	1e+06	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.868714208673729	0.385003467815736	B2	1e+06	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
6.13964238229791	8.2707463239789e-10	B2	1e+06	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.318407644786351	0.750175740105936	B2	1e+06	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
23.627080255511	2.03101865447179e-123	B2	1e+06	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.54777381293189	0.121676763461882	B2	1e+06	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
6.42061620034168	1.35723821903837e-10	B2	1e+06	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.03140248674398	0.302352115203356	B2	1e+06	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-24.0232671064365	1.58897013632939e-127	B2	1e+06	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.533786791295368	0.593489053379504	B2	1e+06	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-0.364872542886049	0.71520655099	B2	1e+06	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.162279662759066	0.871085629161349	B2	1e+06	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
