PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
33	0.019534410276958	-0.0217333380777484	-0.0247970815013005	-0.0186691864060096	le	WBS	HISTORICAL	chr-all	test-even
34	0.0199646505532112	-0.0207422338433428	-0.0238061156122947	-0.0176779624271141	le	WBS	HISTORICAL	chr-all	test-even
35	0.0199820529294453	-0.00417161540337106	-0.00723691829693409	-0.00110623411275938	le	WBS	HISTORICAL	chr-all	test-even
36	0.0199827563274159	0.00083868804609069	-0.0022267131153367	0.00390407344581448	le	WBS	HISTORICAL	chr-all	test-even
37	0.0203628176903851	-0.0194951626750549	-0.0225592099647812	-0.0164307491461648	le	WBS	HISTORICAL	chr-all	test-even
38	0.0206230299735583	0.0161310971214798	0.0130663477920004	0.0191955433733222	le	WBS	HISTORICAL	chr-all	test-even
39	0.0207293513015143	0.0103112241158014	0.00724605771229674	0.0133761967579977	le	WBS	HISTORICAL	chr-all	test-even
40	0.0207388936327044	0.00308906633393704	2.36711213366179e-05	0.00615440349334613	le	WBS	HISTORICAL	chr-all	test-even
1	0.00168530249669967	0.0410524359411189	0.0379918214692618	0.0441122802025152	le	WBS	HISTORICAL	chr-all	test-odd
2	0.00207550281595326	0.0197534887241564	0.0166891038502678	0.0228175025096916	le	WBS	HISTORICAL	chr-all	test-odd
3	0.00402911146351753	0.0441996452108447	0.0411398237837569	0.0472586376035761	le	WBS	HISTORICAL	chr-all	test-odd
4	0.00408687953926323	-0.00760053093163805	-0.0106656778726726	-0.00453524115980942	le	WBS	HISTORICAL	chr-all	test-odd
5	0.00409280285610031	-0.00243378633982658	-0.0054991407501378	0.000631613809086553	le	WBS	HISTORICAL	chr-all	test-odd
6	0.00470432773722342	-0.0247290291209741	-0.0277923177818321	-0.0216652760042909	le	WBS	HISTORICAL	chr-all	test-odd
7	0.00479170885204714	-0.00934778666233556	-0.0124128264137303	-0.00628257125054763	le	WBS	HISTORICAL	chr-all	test-odd
8	0.00484972585957703	0.00761688959487829	0.00455160043244186	0.0106820356191408	le	WBS	HISTORICAL	chr-all	test-odd
9	0.00496482962452886	0.0107286420562483	0.00766349865304598	0.0137935838560871	le	WBS	HISTORICAL	chr-all	test-odd
10	0.00505345011728523	0.00941384565650136	0.00634863342328154	0.0124788809881893	le	WBS	HISTORICAL	chr-all	test-odd
11	0.00505399515813135	0.000738268872820284	-0.0023271318304265	0.00380365570156742	le	WBS	HISTORICAL	chr-all	test-odd
12	0.00516147033140785	0.0103670233475221	0.00730185995677269	0.0134319919286477	le	WBS	HISTORICAL	chr-all	test-odd
13	0.00516159374047611	0.000351296347021079	-0.00271410201244007	0.00341668810446598	le	WBS	HISTORICAL	chr-all	test-odd
14	0.00520184648584804	-0.00634450525369951	-0.00940971768632907	-0.00327917359168918	le	WBS	HISTORICAL	chr-all	test-odd
15	0.00522134244920561	-0.00441542321049062	-0.00748071739559206	-0.00135004604664115	le	WBS	HISTORICAL	chr-all	test-odd
16	0.00537218885333356	-0.0122819544072488	-0.0153467720526538	-0.0092169059782279	le	WBS	HISTORICAL	chr-all	test-odd
17	0.00537298262758112	0.000890939870073261	-0.00217446150530885	0.00395632450176986	le	WBS	HISTORICAL	chr-all	test-odd
18	0.00541076010302646	0.00614633802371966	0.00308100063597147	0.00921155990586713	le	WBS	HISTORICAL	chr-all	test-odd
19	0.00542183137363949	-0.00332735145769231	-0.00639268169133668	-0.000261958692831524	le	WBS	HISTORICAL	chr-all	test-odd
20	0.00545848478952857	0.00605420647483153	0.00298886650707366	0.00911943266825107	le	WBS	HISTORICAL	chr-all	test-odd
21	0.00645501029717327	0.0315677921060081	0.0285051550494308	0.0346298364908457	le	WBS	HISTORICAL	chr-all	test-odd
22	0.00647990560036707	0.00498951940664987	0.0019241533995403	0.00805479164656693	le	WBS	HISTORICAL	chr-all	test-odd
23	0.00692823036051992	0.0211736806951325	0.0181094606656821	0.0242375029796812	le	WBS	HISTORICAL	chr-all	test-odd
24	0.00697992398203441	0.00718982771085799	0.00412452317722009	0.0102549971309033	le	WBS	HISTORICAL	chr-all	test-odd
25	0.00754792815880336	0.0238328385302603	0.0207689604130008	0.0268962690042798	le	WBS	HISTORICAL	chr-all	test-odd
26	0.00762609005823813	0.00884092185669202	0.00577568294627502	0.0119059946300132	le	WBS	HISTORICAL	chr-all	test-odd
27	0.00791310564246233	0.0169415342861696	0.0138768595094551	0.0200058907669567	le	WBS	HISTORICAL	chr-all	test-odd
28	0.0079416979559014	-0.00534717775820537	-0.00841243530492274	-0.00228181972325421	le	WBS	HISTORICAL	chr-all	test-odd
29	0.00802170630020373	0.00894473878350003	0.0058795045578375	0.0120098049214671	le	WBS	HISTORICAL	chr-all	test-odd
30	0.00803641210451752	0.00383481484305243	0.000769428451108927	0.00690012916723622	le	WBS	HISTORICAL	chr-all	test-odd
31	0.00804591924945962	0.00308336572179055	1.79704548952913e-05	0.00614870304262472	le	WBS	HISTORICAL	chr-all	test-odd
32	0.00805557114411885	-0.00310674961164638	-0.00617208626904798	-4.13545687359103e-05	le	WBS	HISTORICAL	chr-all	test-odd
33	0.00818252281374645	-0.0112672832984332	-0.0143321837204903	-0.00820217115384097	le	WBS	HISTORICAL	chr-all	test-odd
34	0.00838852633849848	-0.0143528229560813	-0.0174174520758311	-0.0112879241550135	le	WBS	HISTORICAL	chr-all	test-odd
35	0.00847906913954123	-0.00951539815916581	-0.0125804266442656	-0.00645019086454051	le	WBS	HISTORICAL	chr-all	test-odd
36	0.00858863705463476	-0.0104674695056744	-0.0135324307282201	-0.00740231158640501	le	WBS	HISTORICAL	chr-all	test-odd
37	0.00862280982562171	0.00584574778180611	0.00278040216855498	0.0089109835379292	le	WBS	HISTORICAL	chr-all	test-odd
38	0.00862511973441214	0.00151983874237184	-0.00154556389501345	0.00458521281704016	le	WBS	HISTORICAL	chr-all	test-odd
39	0.0087494940777725	0.0111523248850576	0.00808720591984336	0.01421723428737	le	WBS	HISTORICAL	chr-all	test-odd
40	0.0090783631172501	0.0181347465496431	0.0150701888672467	0.0211989635324182	le	WBS	HISTORICAL	chr-all	test-odd
1	0.0133475115051084	0.115531430810444	0.112505879276931	0.118554840107378	le	WBS	HISTORICAL	chr-all	test-all
2	0.0146295118340362	0.0358050319967202	0.0327432303450093	0.0388661616164248	le	WBS	HISTORICAL	chr-all	test-all
3	0.0185253536125395	0.0624166783838194	0.0593626409080749	0.0654695474141431	le	WBS	HISTORICAL	chr-all	test-all
4	0.0191894405426755	-0.0257698835327382	-0.0288330013099093	-0.022706281776072	le	WBS	HISTORICAL	chr-all	test-all
5	0.0192360229032132	-0.00682512676442504	-0.00989031527884008	-0.00375980998934123	le	WBS	HISTORICAL	chr-all	test-all
6	0.0200337183177287	-0.0282435023595191	-0.0313061873847262	-0.0251802869691487	le	WBS	HISTORICAL	chr-all	test-all
7	0.0201214604207939	-0.00936707563378943	-0.012432114097412	-0.00630186114736549	le	WBS	HISTORICAL	chr-all	test-all
8	0.0203289666339722	0.0144050759757104	0.0113401812902307	0.0174696999984747	le	WBS	HISTORICAL	chr-all	test-all
9	0.0203779582203698	0.00699939849243945	0.00393408746517465	0.0100645779843644	le	WBS	HISTORICAL	chr-all	test-all
10	0.020378537684777	0.00076122523811041	-0.00230417557533	0.00382661174562609	le	WBS	HISTORICAL	chr-all	test-all
11	0.0204621455411524	0.00914373297691729	0.00607850791562483	0.0122087862116748	le	WBS	HISTORICAL	chr-all	test-all
12	0.0205217987405076	0.00772354830745804	0.00465826315849039	0.0107886883141365	le	WBS	HISTORICAL	chr-all	test-all
13	0.020740112741905	0.0147754529654418	0.0117105879317409	0.0178400403802673	le	WBS	HISTORICAL	chr-all	test-all
14	0.0207463322867257	-0.00249390141691018	-0.00555925435430295	0.000571498388824526	le	WBS	HISTORICAL	chr-all	test-all
15	0.0207467616437625	0.000655253540527281	-0.00241014673726772	0.00372064150395227	le	WBS	HISTORICAL	chr-all	test-all
16	0.0207566968481375	0.00315201611873995	8.66215189450595e-05	0.00621735148234399	le	WBS	HISTORICAL	chr-all	test-all
17	0.0208289498567634	-0.00850017703144216	-0.0115652711188141	-0.00543492320924914	le	WBS	HISTORICAL	chr-all	test-all
18	0.0210611013758135	0.0152365186298036	0.0121716916835366	0.0183010592981047	le	WBS	HISTORICAL	chr-all	test-all
19	0.0211506093433579	0.0094608655813306	0.00639565562687368	0.0125258977508323	le	WBS	HISTORICAL	chr-all	test-all
20	0.0212028908530002	0.00723059538787644	0.00416529227330839	0.0102957626228123	le	WBS	HISTORICAL	chr-all	test-all
21	0.0217498002586025	0.0233860939964742	0.0203221554067997	0.0264495933246721	le	WBS	HISTORICAL	chr-all	test-all
22	0.0217762343119935	0.00514140556207097	0.00207604284467481	0.00820667165805252	le	WBS	HISTORICAL	chr-all	test-all
23	0.0220050466183784	0.0151265426862489	0.012061706536781	0.0181910946231325	le	WBS	HISTORICAL	chr-all	test-all
24	0.0220135428631616	0.00291483226072165	-0.000150564521336678	0.00598017426393302	le	WBS	HISTORICAL	chr-all	test-all
25	0.0225181234798942	0.0224628726683671	0.01939881298708	0.0255265104111933	le	WBS	HISTORICAL	chr-all	test-all
26	0.0226232315591605	-0.0102522232227653	-0.0133172001382886	-0.00718705365440336	le	WBS	HISTORICAL	chr-all	test-all
27	0.022891833804713	0.0163890892827123	0.0133243632491767	0.0194535073939332	le	WBS	HISTORICAL	chr-all	test-all
28	0.022897114581137	-0.00229799339873671	-0.00536335105465281	0.000767407443826916	le	WBS	HISTORICAL	chr-all	test-all
29	0.0228971517306725	0.000192742531315203	-0.00287265460268852	0.00325813604305116	le	WBS	HISTORICAL	chr-all	test-all
30	0.0229515651867291	0.00737654769628122	0.00431124974566692	0.010441707024777	le	WBS	HISTORICAL	chr-all	test-all
31	0.0229516376876385	0.000269259589822167	-0.00279613815482148	0.00333465227419037	le	WBS	HISTORICAL	chr-all	test-all
32	0.0230160032032112	-0.00802281203149019	-0.011087934781644	-0.00495753851594075	le	WBS	HISTORICAL	chr-all	test-all
33	0.0235961343116554	-0.0240859115826146	-0.0271493025091597	-0.0210220682649426	le	WBS	HISTORICAL	chr-all	test-all
34	0.0242247789372755	-0.0250727863734442	-0.0281360193318787	-0.0220090825108692	le	WBS	HISTORICAL	chr-all	test-all
35	0.0243036850394857	-0.00888291060410216	-0.0119479807017123	-0.0058176735804751	le	WBS	HISTORICAL	chr-all	test-all
36	0.0243327013380256	-0.00538667811221151	-0.00845193398810179	-0.00232132100580964	le	WBS	HISTORICAL	chr-all	test-all
37	0.0244855546978354	-0.0123633881672877	-0.0154281988957596	-0.00929834512548803	le	WBS	HISTORICAL	chr-all	test-all
38	0.0246791198211115	0.0139127688268	0.0108478360300616	0.0169774402073331	le	WBS	HISTORICAL	chr-all	test-all
39	0.0248979059685925	0.0147914221767065	0.0117265584403894	0.0178560079942308	le	WBS	HISTORICAL	chr-all	test-all
40	0.0250669548252059	0.0130018788029902	0.00993687940951456	0.0160666338895846	le	WBS	HISTORICAL	chr-all	test-all
1	0.270767771112067	0.520353505909268	0.518303277422092	0.522397753059185	le	ALL	HISTORICAL	chr-even	test-even
2	0.334030599976774	0.251521038689965	0.248889401366873	0.254148962154912	le	ALL	HISTORICAL	chr-even	test-even
3	0.359789780710462	0.160496645581383	0.157760346489605	0.163230479965595	le	ALL	HISTORICAL	chr-even	test-even
4	0.40293648193899	0.207717847363099	0.205030027237521	0.210402534546763	le	ALL	HISTORICAL	chr-even	test-even
5	0.405322194872305	0.0488437592151825	0.0460426907086695	0.0516440596446702	le	ALL	HISTORICAL	chr-even	test-even
6	0.410763118267952	-0.0737626103108811	-0.0765541395155866	-0.0709699247279484	le	ALL	HISTORICAL	chr-even	test-even
7	0.410835677606208	0.00851817029721838	0.00571092484428828	0.0113252814897815	le	ALL	HISTORICAL	chr-even	test-even
8	0.412001475460376	-0.0341437802227071	-0.0369476206446298	-0.0313394022270561	le	ALL	HISTORICAL	chr-even	test-even
9	0.41244622188942	-0.0210890112963205	-0.0238949786188392	-0.0182827117000373	le	ALL	HISTORICAL	chr-even	test-even
10	0.412609426271009	0.0127751472304825	0.00996812271179359	0.0155819704101031	le	ALL	HISTORICAL	chr-even	test-even
11	0.412626935635469	0.00418442296839682	0.00137705712245822	0.00699172285731965	le	ALL	HISTORICAL	chr-even	test-even
12	0.413549123541951	-0.0303675430678209	-0.0331720970598675	-0.0275625108400685	le	ALL	HISTORICAL	chr-even	test-even
13	0.413577234775376	0.00530200474546852	0.00249465985525812	0.00810926606365341	le	ALL	HISTORICAL	chr-even	test-even
14	0.413626084253063	-0.00698923882030376	-0.00979642862264362	-0.0041819388534583	le	ALL	HISTORICAL	chr-even	test-even
15	0.413626597816855	-0.000716634715748587	-0.00352400964851408	0.00209075151317194	le	ALL	HISTORICAL	chr-even	test-even
16	0.413759776484436	-0.0115403071171758	-0.0143472243176801	-0.00873320803348706	le	ALL	HISTORICAL	chr-even	test-even
17	0.413763526193812	0.00193641595370314	-0.000870970803725711	0.00474377218793297	le	ALL	HISTORICAL	chr-even	test-even
18	0.413804414850796	-0.00639442354451463	-0.00920164038304755	-0.00358710591616257	le	ALL	HISTORICAL	chr-even	test-even
19	0.413805708321559	-0.00113731105118759	-0.00394468047895473	0.00167007630374894	le	ALL	HISTORICAL	chr-even	test-even
20	0.413806551485851	0.000918243049960747	-0.00188914384259145	0.00372561546845495	le	ALL	HISTORICAL	chr-even	test-even
21	0.413867429905254	-0.00780246323222759	-0.0106096128566214	-0.00499519062675007	le	ALL	HISTORICAL	chr-even	test-even
22	0.413882303183594	0.00385658809212401	0.00104921742930738	0.00666389796526567	le	ALL	HISTORICAL	chr-even	test-even
23	0.413883265904866	0.000981186525314356	-0.00182620052768014	0.0037885581120889	le	ALL	HISTORICAL	chr-even	test-even
24	0.413991856939878	0.0104207028558619	0.0076135435666652	0.0132276979035694	le	ALL	HISTORICAL	chr-even	test-even
25	0.414014458201138	0.00475407964888359	0.00194672360825908	0.00756136075365383	le	ALL	HISTORICAL	chr-even	test-even
26	0.414036679086226	-0.00471390139004814	-0.00752118387939711	-0.00190654459812368	le	ALL	HISTORICAL	chr-even	test-even
27	0.414039236393749	0.00159916009883837	-0.00120822734804759	0.00440652233856774	le	ALL	HISTORICAL	chr-even	test-even
28	0.414039336019522	-0.000315633475633717	-0.00312301273092612	0.00249175075492164	le	ALL	HISTORICAL	chr-even	test-even
29	0.414039621765381	0.000534551406540208	-0.00227283402688479	0.00334192841394731	le	ALL	HISTORICAL	chr-even	test-even
30	0.414039641664835	-0.000141064825515804	-0.00294844568046961	0.00266631825301285	le	ALL	HISTORICAL	chr-even	test-even
31	0.414040445048558	-0.000896317668190346	-0.00370369037117732	0.00191106916325035	le	ALL	HISTORICAL	chr-even	test-even
32	0.414043062437153	-0.00161783582110648	-0.00442519774498087	0.00118955160430365	le	ALL	HISTORICAL	chr-even	test-even
33	0.414045670863827	-0.00161506230226817	-0.00442242427317378	0.00119232512645514	le	ALL	HISTORICAL	chr-even	test-even
34	0.414113366995652	0.00822776610518913	0.00542050928812319	0.0110348932385048	le	ALL	HISTORICAL	chr-even	test-even
35	0.414135882725709	-0.00474507588563463	-0.00755235730147057	-0.00193771967585923	le	ALL	HISTORICAL	chr-even	test-even
36	0.41430062761255	-0.0128352984257816	-0.0156421168068253	-0.0100282777579855	le	ALL	HISTORICAL	chr-even	test-even
37	0.414322680957714	-0.00469609880094137	-0.00750338190088581	-0.00188874167902124	le	ALL	HISTORICAL	chr-even	test-even
38	0.414352175117801	-0.00543085270092703	-0.00823810912138126	-0.00262351067761981	le	ALL	HISTORICAL	chr-even	test-even
39	0.414369195619611	-0.00412558993848143	-0.00693289166359387	-0.00131822318367775	le	ALL	HISTORICAL	chr-even	test-even
40	0.414371968644891	-0.00166523841061504	-0.00447259952399517	0.00114214895149173	le	ALL	HISTORICAL	chr-even	test-even
1	0.360696512123257	0.600580146294611	0.598782345980324	0.60237189442237	le	ALL	HISTORICAL	chr-even	test-odd
2	0.381802220625143	0.145278047875334	0.142528796361986	0.148025057733096	le	ALL	HISTORICAL	chr-even	test-odd
3	0.400194529881413	0.13561823073049	0.132861433331419	0.138372929725509	le	ALL	HISTORICAL	chr-even	test-odd
4	0.416175153038183	0.126414496024854	0.123650996972402	0.129176034275913	le	ALL	HISTORICAL	chr-even	test-odd
5	0.416181439203299	-0.00250722321044345	-0.00531456782522324	0.000300160924914955	le	ALL	HISTORICAL	chr-even	test-odd
6	0.419625999838236	-0.0586903760540273	-0.0614876269874306	-0.0558922031833098	le	ALL	HISTORICAL	chr-even	test-odd
7	0.419689174179904	0.00794822524186588	0.00514095793307716	0.0107553672723828	le	ALL	HISTORICAL	chr-even	test-odd
8	0.420475237923884	-0.0280368268325118	-0.0308417812959327	-0.0252314307779325	le	ALL	HISTORICAL	chr-even	test-odd
9	0.420523728527053	-0.00696351817653722	-0.00977070918905017	-0.00415621740488851	le	ALL	HISTORICAL	chr-even	test-odd
10	0.420537618222949	0.00372688842919291	0.000919516027299132	0.00653420208575178	le	ALL	HISTORICAL	chr-even	test-odd
11	0.420537681408777	-0.000251363233983835	-0.00305874309811825	0.00255602059233561	le	ALL	HISTORICAL	chr-even	test-odd
12	0.420868933564019	-0.0182003314296124	-0.0210066401119912	-0.0153937359543058	le	ALL	HISTORICAL	chr-even	test-odd
13	0.421127299935408	-0.0160737792715441	-0.0188803093156802	-0.0132669959252999	le	ALL	HISTORICAL	chr-even	test-odd
14	0.421128107796313	0.00089881195072147	-0.00190857488780747	0.00370618462147995	le	ALL	HISTORICAL	chr-even	test-odd
15	0.421138172099048	0.00317242739655739	0.00036504862515348	0.00597975616216521	le	ALL	HISTORICAL	chr-even	test-odd
16	0.421371167906607	-0.0152642003384502	-0.0180708079828118	-0.0124573521438	le	ALL	HISTORICAL	chr-even	test-odd
17	0.42142707443424	-0.00747706671910565	-0.0102842328655573	-0.0046697827198282	le	ALL	HISTORICAL	chr-even	test-odd
18	0.421439025148227	0.00345698109129916	0.000649605373156865	0.00626430231843384	le	ALL	HISTORICAL	chr-even	test-odd
19	0.421448491744673	0.00307678103592311	0.000269401340325323	0.00588411223333392	le	ALL	HISTORICAL	chr-even	test-odd
20	0.421449609531839	-0.00105725211402668	-0.00386462266600495	0.00175013510317351	le	ALL	HISTORICAL	chr-even	test-odd
21	0.42145244689677	-0.00168444817996416	-0.00449180896130144	0.00112293915289673	le	ALL	HISTORICAL	chr-even	test-odd
22	0.42153463133763	0.00906556280382149	0.00625834005908722	0.0118726426617584	le	ALL	HISTORICAL	chr-even	test-odd
23	0.42155530055481	-0.00454633804013034	-0.00735362620614217	-0.00173897821263864	le	ALL	HISTORICAL	chr-even	test-odd
24	0.421653443110259	-0.009906691945314	-0.0127137203755957	-0.00709950737327643	le	ALL	HISTORICAL	chr-even	test-odd
25	0.421675277640182	0.004672743514692	0.00186538596254794	0.00748002741298055	le	ALL	HISTORICAL	chr-even	test-odd
26	0.42168117456519	0.00242836003813724	-0.00037902456840564	0.00523570636718224	le	ALL	HISTORICAL	chr-even	test-odd
27	0.421687155634127	0.00244562441775314	-0.000361760088625691	0.00525297037450419	le	ALL	HISTORICAL	chr-even	test-odd
28	0.421687877145346	-0.000849416923324704	-0.00365679022581019	0.0019579697683297	le	ALL	HISTORICAL	chr-even	test-odd
29	0.421701467852345	-0.00368655810615599	-0.00649387291992417	-0.000879185182745017	le	ALL	HISTORICAL	chr-even	test-odd
30	0.421738886684792	0.00611709462417674	0.00330976944031274	0.00892432338918518	le	ALL	HISTORICAL	chr-even	test-odd
31	0.421852068862865	-0.0106387119729874	-0.013445692414056	-0.00783156385514132	le	ALL	HISTORICAL	chr-even	test-odd
32	0.42185384635378	0.0013332247780295	-0.00147416276217764	0.00414059130293493	le	ALL	HISTORICAL	chr-even	test-odd
33	0.42188292152663	-0.00539214019239237	-0.00819939809417058	-0.00258479729792461	le	ALL	HISTORICAL	chr-even	test-odd
34	0.421901087153911	0.00426211583237818	0.00145475121643432	0.00706941326671567	le	ALL	HISTORICAL	chr-even	test-odd
35	0.421972993658107	0.00847976854370461	0.00567252156086225	0.0112868818713675	le	ALL	HISTORICAL	chr-even	test-odd
36	0.422088330750184	-0.0107395105927659	-0.0135464841901063	-0.00793236773032516	le	ALL	HISTORICAL	chr-even	test-odd
37	0.422102909070319	0.00381815669818771	0.00101078551021664	0.00662546770224294	le	ALL	HISTORICAL	chr-even	test-odd
38	0.422134390791491	-0.00561085818203259	-0.00841810760410242	-0.00280352031998106	le	ALL	HISTORICAL	chr-even	test-odd
39	0.422137115750359	0.0016507451610864	-0.00115664222171427	0.00445810652361256	le	ALL	HISTORICAL	chr-even	test-odd
40	0.422191533137335	-0.00737681257210665	-0.0101839836891864	-0.00456952518222438	le	ALL	HISTORICAL	chr-even	test-odd
1	0.436838704385817	0.660937746225631	0.659353798305612	0.662515826986423	le	ALL	HISTORICAL	chr-even	test-all
2	0.496429401620207	0.244112068963118	0.241470170271616	0.246750349064488	le	ALL	HISTORICAL	chr-even	test-all
3	0.528138576974252	0.1780706785001	0.175350956598833	0.180787682514549	le	ALL	HISTORICAL	chr-even	test-all
4	0.57014073664328	0.204944292347496	0.202253278148464	0.207632211739853	le	ALL	HISTORICAL	chr-even	test-all
5	0.571129291359023	0.0314412888427997	0.0286364344926625	0.0342456480805039	le	ALL	HISTORICAL	chr-even	test-all
6	0.577521090992744	-0.0799487262877088	-0.0827375381497852	-0.077158662265814	le	ALL	HISTORICAL	chr-even	test-all
7	0.57761793387354	0.00984087173272947	0.00703368403032013	0.0126479043305896	le	ALL	HISTORICAL	chr-even	test-all
8	0.57902112982767	-0.0374592552267559	-0.0402624031568173	-0.0346555176629369	le	ALL	HISTORICAL	chr-even	test-all
9	0.579336422400384	-0.0177564785735258	-0.0205628355548442	-0.0149498417888535	le	ALL	HISTORICAL	chr-even	test-all
10	0.579446693739801	0.0105010163515152	0.00769386114674068	0.0133080060492514	le	ALL	HISTORICAL	chr-even	test-all
11	0.579453846967228	0.00267455674223234	-0.000132826277699784	0.00548189760399607	le	ALL	HISTORICAL	chr-even	test-all
12	0.580342843822507	-0.0298160464075051	-0.0326206979135262	-0.0270109253352871	le	ALL	HISTORICAL	chr-even	test-all
13	0.580365870082428	-0.0047985673475584	-0.00760584690866901	-0.00199121214939138	le	ALL	HISTORICAL	chr-even	test-all
14	0.580383665095363	-0.00421841209100381	-0.00702571091026317	-0.00141104677899373	le	ALL	HISTORICAL	chr-even	test-all
15	0.580385029726981	0.00116817318228032	-0.00163921421614214	0.0039755421670621	le	ALL	HISTORICAL	chr-even	test-all
16	0.580630538453704	-0.01566871877308	-0.0184752881032457	-0.0128619025208637	le	ALL	HISTORICAL	chr-even	test-all
17	0.580637233158391	-0.00258741316382455	-0.00539475599969302	0.000219970456615115	le	ALL	HISTORICAL	chr-even	test-all
18	0.580643434596619	-0.00249026814775075	-0.00529761313403298	0.000317116091856029	le	ALL	HISTORICAL	chr-even	test-all
19	0.580644134255903	0.000836453456834183	-0.00197093319400433	0.00364382692284371	le	ALL	HISTORICAL	chr-even	test-all
20	0.58064413863289	6.61622485490973e-05	-0.00274122028321826	0.00287354373741499	le	ALL	HISTORICAL	chr-even	test-all
21	0.580681422025137	-0.00610601347103176	-0.00891324270361138	-0.00329868799424686	le	ALL	HISTORICAL	chr-even	test-all
22	0.580734660210783	0.00729644929111182	0.0044891592240871	0.0101036243518788	le	ALL	HISTORICAL	chr-even	test-all
23	0.58073756654112	-0.00170479274081413	-0.00451215316823447	0.00110259455881407	le	ALL	HISTORICAL	chr-even	test-all
24	0.580740943867255	0.00183775097621833	-0.000969636049000611	0.00464510903345673	le	ALL	HISTORICAL	chr-even	test-all
25	0.58077247575032	0.00561532669336703	0.00280798893693007	0.00842257593939275	le	ALL	HISTORICAL	chr-even	test-all
26	0.580776078943206	-0.00189820567518222	-0.00470556262189886	0.000909181192439575	le	ALL	HISTORICAL	chr-even	test-all
27	0.580781568384367	0.00234295784596966	-0.00046442723144224	0.00515030599203731	le	ALL	HISTORICAL	chr-even	test-all
28	0.580781994805955	-0.000653007631415423	-0.00346038331030148	0.00215437834068687	le	ALL	HISTORICAL	chr-even	test-all
29	0.580784420343746	-0.00155741448243125	-0.00436477742110647	0.00124997300537818	le	ALL	HISTORICAL	chr-even	test-all
30	0.580793933023935	0.00308426431945316	0.000276884694311251	0.00589159532845404	le	ALL	HISTORICAL	chr-even	test-all
31	0.580831502951723	-0.00612943224181367	-0.00893666048542309	-0.00332210738489532	le	ALL	HISTORICAL	chr-even	test-all
32	0.580831656416272	-0.000391746882666296	-0.00319912538692777	0.00241563779661715	le	ALL	HISTORICAL	chr-even	test-all
33	0.580846748210317	-0.00388481588637925	-0.00669212492358452	-0.00107744561457029	le	ALL	HISTORICAL	chr-even	test-all
34	0.580906511173006	0.00773065123995134	0.00492337606884138	0.0105378045617299	le	ALL	HISTORICAL	chr-even	test-all
35	0.580908013255939	0.0012255929550464	-0.00158179451005172	0.00403296110141206	le	ALL	HISTORICAL	chr-even	test-all
36	0.581109242986104	-0.0141855463888102	-0.0169922517077712	-0.0113786175110891	le	ALL	HISTORICAL	chr-even	test-all
37	0.581110597985097	-0.00116404412356394	-0.00397141316792282	0.00164334326935041	le	ALL	HISTORICAL	chr-even	test-all
38	0.581153586070908	-0.00655653046044086	-0.00936374012762461	-0.00374921744850254	le	ALL	HISTORICAL	chr-even	test-all
39	0.581157226186513	-0.00190790781700759	-0.00471526458359001	0.000899479023411117	le	ALL	HISTORICAL	chr-even	test-all
40	0.581181726881233	-0.00494981555470496	-0.00775708978461101	-0.00214246330381906	le	ALL	HISTORICAL	chr-even	test-all
1	0.270767771112067	-0.520353505909268	-0.522397753059185	-0.518303277422092	le	ALL	HISTORICAL	chr-odd	test-even
2	0.334030599976774	0.251521038689965	0.248889401366873	0.254148962154912	le	ALL	HISTORICAL	chr-odd	test-even
3	0.359789780710046	0.160496645579942	0.157760346488163	0.163230479964155	le	ALL	HISTORICAL	chr-odd	test-even
4	0.402936481928617	0.207717847399453	0.205030027273918	0.210402534583075	le	ALL	HISTORICAL	chr-odd	test-even
5	0.405322194976182	0.0488437595136984	0.0460426910072649	0.0516440599431019	le	ALL	HISTORICAL	chr-odd	test-even
6	0.410763125187385	-0.0737626557676278	-0.0765541849531547	-0.0709699702031689	le	ALL	HISTORICAL	chr-odd	test-even
7	0.410835677997588	0.00851778946567675	0.00571054399753381	0.0113249006794543	le	ALL	HISTORICAL	chr-odd	test-even
8	0.412001442084668	0.0341432880860661	0.0313389099999346	0.0369471286061998	le	ALL	HISTORICAL	chr-odd	test-even
9	0.412446265676579	-0.0210908407838343	-0.0238968078753164	-0.0182845413897884	le	ALL	HISTORICAL	chr-odd	test-even
10	0.412609478400311	0.0127754714842315	0.00996844698624691	0.0155822946380391	le	ALL	HISTORICAL	chr-odd	test-even
11	0.412626954652206	-0.00418046517019538	-0.0069877651832515	-0.00137309926250613	le	ALL	HISTORICAL	chr-odd	test-even
12	0.41354935482133	0.030371043244816	0.0275660115863866	0.0331755966125197	le	ALL	HISTORICAL	chr-odd	test-even
13	0.413576104665194	0.00517202605606396	0.00236467836824051	0.00797929222051979	le	ALL	HISTORICAL	chr-odd	test-even
14	0.413622055797488	0.00677872715601175	0.0039714207114356	0.00958592675386118	le	ALL	HISTORICAL	chr-odd	test-even
15	0.413622055819246	4.66492854067105e-06	-0.00280271713077006	0.00281204691431912	le	ALL	HISTORICAL	chr-odd	test-even
16	0.413757077560068	-0.0116198821163974	-0.0144267935161063	-0.00881278757968484	le	ALL	HISTORICAL	chr-odd	test-even
17	0.41377317295887	0.00401190782906544	0.00120453937313602	0.00681921304716155	le	ALL	HISTORICAL	chr-odd	test-even
